CTTphi1,CTTphi2,CTTphi3,CFAphi1,CFAphi2,CFAphi3,PCMphi1,PCMphi2,PCMphi3,GPCMphi1,GPCMphi2,GPCMphi3,CTTkappa1,CTTkappa2,CTTkappa3,CFAkappa1,CFAkappa2,CFAkappa3,PCMkappa1,PCMkappa2,PCMkappa3,GPCMkappa1,GPCMkappa2,GPCMkappa3,CTTtypeone1,CTTtypeone2,CTTtypeone3,CFAtypeone1,CFAtypeone2,CFAtypeone3,PCMtypeone1,PCMtypeone2,PCMtypeone3,GPCMtypeone1,GPCMtypeone2,GPCMtypeone3,CTTtypetwo1,CTTtypetwo2,CTTtypetwo3,CFAtypetwo1,CFAtypetwo2,CFAtypetwo3,PCMtypetwo1,PCMtypetwo2,PCMtypetwo3,GPCMtypetwo1,GPCMtypetwo2,GPCMtypetwo3
0.449246124,0.521879845,0.562765504,0.426996124,0.50130814,0.546346899,0.433872093,0.507680233,0.549829457,0.426837209,0.502017442,0.546443798,0.432324944,0.509563717,0.552603449,0.422109932,0.499961629,0.546031741,0.427176038,0.504808234,0.54837317,0.422029199,0.500618241,0.54619291,0.055212274,0.075477132,0.091100129,0.038381783,0.050041085,0.060841344,0.042525969,0.056510724,0.067749096,0.038312661,0.049970284,0.060765762,0.019835917,0.031767183,0.040955685,0.02566615,0.043351938,0.057041344,0.024037468,0.04005,0.053232041,0.025690827,0.04329509,0.057043023
0.449584795,0.522282651,0.563091618,0.427204678,0.501569201,0.546812865,0.434120858,0.508083821,0.550224172,0.427044834,0.502298246,0.546902534,0.432692075,0.51004882,0.553005954,0.422417326,0.500226943,0.546490906,0.427513059,0.505222104,0.548791376,0.422336121,0.500903043,0.546647082,0.055131254,0.075291618,0.090871865,0.038202339,0.049968031,0.060759714,0.04237076,0.056422482,0.06759948,0.038132814,0.049903054,0.060677453,0.01982794,0.031767381,0.040979207,0.025692268,0.043348148,0.056989734,0.024054061,0.040030019,0.053218194,0.025717089,0.04328707,0.056995322
0.448503922,0.521298039,0.562113725,0.425992157,0.500492157,0.545747059,0.432998039,0.50704902,0.549182353,0.425831373,0.501229412,0.545841176,0.431535107,0.509008537,0.551971934,0.421177615,0.499131692,0.545429021,0.42635089,0.504168964,0.547741867,0.421095932,0.499814673,0.545590202,0.055307059,0.075506797,0.091141046,0.038323268,0.050095948,0.060911634,0.042508105,0.056577386,0.067781438,0.038253333,0.050030327,0.060828366,0.019861176,0.031825098,0.041057386,0.025739608,0.043437124,0.057119477,0.024092288,0.040104183,0.05333281,0.025764575,0.043375425,0.057124575
0.447398422,0.520234714,0.56116568,0.424828402,0.499362919,0.544714004,0.431881657,0.505932939,0.548177515,0.424668639,0.500102564,0.544812623,0.430362706,0.507883557,0.550980496,0.419986617,0.497986953,0.54439451,0.425202688,0.503035725,0.546732145,0.419904452,0.498673976,0.544559738,0.055478895,0.07574806,0.091394346,0.038443918,0.050228665,0.061061012,0.042634583,0.056737804,0.067948981,0.03837357,0.050162656,0.060976857,0.019898619,0.031880473,0.041138199,0.025785799,0.04353044,0.057246417,0.024136621,0.040186851,0.053449967,0.025810914,0.043468376,0.057251151
0.44634127,0.519200397,0.560190476,0.423884921,0.498238095,0.543668651,0.430928571,0.504875,0.547176587,0.423742063,0.498972222,0.54375,0.4292441,0.506792177,0.549959792,0.419013511,0.496850631,0.543345042,0.424211663,0.501965891,0.54572683,0.418946956,0.497532926,0.543492782,0.055635317,0.075975132,0.09166455,0.038550529,0.050360979,0.061210185,0.042756614,0.056888228,0.068124868,0.038478968,0.05029537,0.06112791,0.019934524,0.031940079,0.041210847,0.025817063,0.043622884,0.057372884,0.024166005,0.040266534,0.053557011,0.025841534,0.043561243,0.057380026
0.445630739,0.518546906,0.559506986,0.423161677,0.49753493,0.542938124,0.430231537,0.504157685,0.54644511,0.423021956,0.498261477,0.543017964,0.428484948,0.506108309,0.54924232,0.418263957,0.496132431,0.542621675,0.423482167,0.50123321,0.544994465,0.418201964,0.496804026,0.542768219,0.055770991,0.076115236,0.09186161,0.0386499,0.050456021,0.061319361,0.042860146,0.056996008,0.068242715,0.038577112,0.050391351,0.06123686,0.019955689,0.031985496,0.041266267,0.025840452,0.043677578,0.057459082,0.024189088,0.040321357,0.053645642,0.02586507,0.0436169,0.057466534
0.444961847,0.517923695,0.558805221,0.422485944,0.496831325,0.542170683,0.429574297,0.503475904,0.545700803,0.422319277,0.497580321,0.542236948,0.427743835,0.505452501,0.548504421,0.417551168,0.495417477,0.541847642,0.422779188,0.500541053,0.544246066,0.417461175,0.496108204,0.54198247,0.055919813,0.076270549,0.092065596,0.038748996,0.050551138,0.061436145,0.042967738,0.057099598,0.068365462,0.038677376,0.050484471,0.061354752,0.019971888,0.032019545,0.041323695,0.025863989,0.043731861,0.05755261,0.024211111,0.040373092,0.053736278,0.02588996,0.043669612,0.057561714
0.443947475,0.517268687,0.558084848,0.421391919,0.496111111,0.541452525,0.428507071,0.502769697,0.544971717,0.42120202,0.496862626,0.541513131,0.426682539,0.504753604,0.547746595,0.416420653,0.494684878,0.541133543,0.421682361,0.499824864,0.543517322,0.416313721,0.495379792,0.541262919,0.056062357,0.076433805,0.092264781,0.038865051,0.050648215,0.061542626,0.043086734,0.057204848,0.068486465,0.038793805,0.050581145,0.061461549,0.020008889,0.032053603,0.041384242,0.025902761,0.043787609,0.057635556,0.024249562,0.040427071,0.053819529,0.025929697,0.043724983,0.057645522
0.443825203,0.517132114,0.557894309,0.42145935,0.495969512,0.541310976,0.428558943,0.502628049,0.544819106,0.421256098,0.496713415,0.541371951,0.426609407,0.504640915,0.547563443,0.416466125,0.494537814,0.540985077,0.421716998,0.499679569,0.543363514,0.416345341,0.495227423,0.54111907,0.056045122,0.076424255,0.092295664,0.038907453,0.050682249,0.061572629,0.043122629,0.057242005,0.068514905,0.038835772,0.050615041,0.061488618,0.020029268,0.032081843,0.041415447,0.025893767,0.043795257,0.05765122,0.024243496,0.040434282,0.053839566,0.02592168,0.043733333,0.057661789
0.443836401,0.51707771,0.557773006,0.421572597,0.495944785,0.541147239,0.428693252,0.502558282,0.544721881,0.421357873,0.496666667,0.541210634,0.426666235,0.504583782,0.547433053,0.416544717,0.494507258,0.540818317,0.421835241,0.499608058,0.543266632,0.416412095,0.495173928,0.540955859,0.056009407,0.076444035,0.092337969,0.038951466,0.050693797,0.061604772,0.043138514,0.05725167,0.068528698,0.038878937,0.050631493,0.061520654,0.020043354,0.032089298,0.041430266,0.025884935,0.043797273,0.057671166,0.024239673,0.040443899,0.053857805,0.025913838,0.043736196,0.057680982
0.44376749,0.517016461,0.557679012,0.421639918,0.495901235,0.541067901,0.428691358,0.502516461,0.544693416,0.421415638,0.49659465,0.54112963,0.426648817,0.50451894,0.547321652,0.41658055,0.494460137,0.540738627,0.421823495,0.499559258,0.543219717,0.41644032,0.495097313,0.54087538,0.055950206,0.076481344,0.092385322,0.03899273,0.050710425,0.061622908,0.043134842,0.057279973,0.068559122,0.03891893,0.050651852,0.061537449,0.020061728,0.032089849,0.04143251,0.025871879,0.043799314,0.05767572,0.024241152,0.040442524,0.053851166,0.025901783,0.043740329,0.05768642
0.443782609,0.517041408,0.55773499,0.421674948,0.495846791,0.54110352,0.428724638,0.502552795,0.544732919,0.421438923,0.496536232,0.541153209,0.426637247,0.504513498,0.547370253,0.416585204,0.494405791,0.540763816,0.421823676,0.499577826,0.54325494,0.416431415,0.495036332,0.540888474,0.056001242,0.076541753,0.092384679,0.039060179,0.050747688,0.061637405,0.043208696,0.057321049,0.068575293,0.038986749,0.050689303,0.061553071,0.020054934,0.032071636,0.041429538,0.025858109,0.043793651,0.0576657,0.024225811,0.040426225,0.053839752,0.025888751,0.043735404,0.057678123
0.44385625,0.517002083,0.557747917,0.42166875,0.49584375,0.541052083,0.428833333,0.502552083,0.544783333,0.42140625,0.49655,0.5411,0.426667298,0.504442316,0.547367078,0.416550514,0.494393975,0.540717119,0.421884397,0.499562165,0.543304062,0.416368795,0.495037716,0.540839288,0.056074583,0.076608889,0.09241875,0.039131806,0.050781528,0.061662639,0.04327875,0.057365972,0.068588472,0.039059167,0.050721944,0.061578194,0.020041944,0.032060417,0.041422222,0.025848472,0.043784028,0.057666111,0.024210556,0.040412639,0.05382875,0.025880556,0.043724583,0.057679028
0.443861635,0.516832285,0.557641509,0.421893082,0.495784067,0.540943396,0.428840671,0.502354298,0.544658281,0.421540881,0.496469602,0.540991614,0.426640287,0.504242865,0.547246636,0.416734164,0.494326106,0.540606533,0.42185324,0.499359983,0.54316903,0.416462217,0.494951517,0.540729471,0.056122851,0.076694899,0.092467505,0.039186723,0.050820825,0.061692383,0.043340461,0.057419008,0.068618169,0.039118658,0.050761705,0.061607407,0.020032145,0.032059119,0.041426974,0.025821523,0.043779315,0.05767072,0.024195947,0.040421943,0.053840252,0.025858001,0.043722013,0.057683718
0.444248945,0.517187764,0.558006329,0.422310127,0.496156118,0.541308017,0.429369198,0.50278692,0.544995781,0.421947257,0.496841772,0.541362869,0.427023997,0.504608837,0.547601175,0.417119273,0.494687512,0.540969639,0.422344679,0.499789391,0.543501806,0.416834781,0.495314493,0.541099404,0.056106751,0.076642757,0.092444023,0.039231083,0.050817581,0.06166315,0.043379887,0.057401547,0.068590858,0.039162025,0.050757525,0.061577075,0.020013502,0.032031927,0.041370464,0.025790858,0.043737412,0.057617722,0.024158368,0.040375387,0.053791421,0.025828411,0.043680309,0.057629958
0.444649682,0.517630573,0.558414013,0.422845011,0.496564756,0.541715499,0.429889597,0.503203822,0.545488323,0.4224862,0.497265393,0.541755839,0.427424446,0.505041671,0.548027599,0.417623122,0.495085188,0.541380088,0.422838995,0.500195992,0.543998341,0.417338114,0.495724034,0.541494906,0.056081104,0.076606086,0.092332626,0.039268648,0.050814296,0.061628733,0.043409483,0.057390092,0.068520311,0.039202548,0.050753432,0.061542958,0.019997877,0.031987969,0.041341401,0.025757679,0.043691154,0.05756051,0.024127105,0.040329795,0.053733192,0.025794621,0.043632838,0.057575372
0.445239316,0.518175214,0.558869658,0.423470085,0.497271368,0.542378205,0.430485043,0.503797009,0.546036325,0.42307265,0.49790812,0.542279915,0.427976666,0.505613593,0.548467504,0.418211283,0.495786826,0.542033071,0.423399882,0.50077545,0.544532634,0.417891384,0.496360947,0.542009661,0.056074786,0.076503134,0.092299715,0.039299858,0.050781054,0.061555413,0.043433048,0.057363105,0.068447578,0.039235897,0.050726638,0.061488746,0.019956838,0.031948575,0.041267094,0.025711681,0.043618234,0.057468803,0.024082621,0.040267806,0.053661396,0.02575057,0.043565527,0.057500855
0.446262366,0.519341935,0.559967742,0.424423656,0.49848172,0.543576344,0.43148172,0.505068817,0.547262366,0.424023656,0.499107527,0.54348172,0.429024338,0.506895267,0.549639348,0.419183868,0.496994186,0.543238719,0.424418545,0.502052922,0.545769211,0.418861906,0.497559814,0.543218086,0.055913548,0.076072258,0.091900789,0.039170323,0.05062724,0.061340358,0.043301792,0.057187814,0.068215341,0.03910595,0.050578495,0.061286165,0.019913548,0.031900932,0.041188674,0.025679713,0.043520573,0.057337491,0.024045305,0.040162294,0.053525591,0.025718853,0.043467527,0.057364301
0.447363636,0.520478355,0.561108225,0.425387446,0.499597403,0.544772727,0.432541126,0.50621645,0.548512987,0.424984848,0.500218615,0.544664502,0.430167779,0.508112509,0.550852968,0.420203703,0.49811673,0.544435194,0.425535071,0.503222235,0.547034478,0.419879649,0.498679284,0.544401849,0.055700433,0.075735931,0.091476335,0.038986147,0.050473304,0.061135209,0.043095094,0.056989033,0.067947908,0.038921356,0.050424242,0.061081962,0.019874459,0.031834488,0.04111241,0.025659885,0.043432612,0.057206782,0.024017893,0.040076768,0.053400433,0.025699278,0.043380087,0.057235498
0.448204793,0.52148366,0.562137255,0.426246187,0.500675381,0.545912854,0.433315904,0.507296296,0.549633987,0.425843137,0.501272331,0.545793028,0.431060662,0.50919043,0.551949758,0.421139771,0.499212871,0.545575337,0.426377706,0.504325511,0.548176958,0.420816914,0.49975313,0.545533159,0.055508497,0.075447495,0.091086855,0.0387878,0.050284677,0.060948293,0.042914887,0.056806391,0.067655628,0.038720842,0.050235294,0.060885113,0.019844009,0.031777633,0.041042121,0.025641975,0.043360058,0.057072622,0.023998838,0.039997967,0.053301525,0.025681627,0.043310675,0.057106754
0.447859649,0.521166667,0.561857456,0.425776316,0.500274123,0.545561404,0.432942982,0.506986842,0.549342105,0.425385965,0.500870614,0.545447368,0.430644834,0.508829894,0.55163363,0.420638461,0.49879996,0.545213405,0.425968436,0.503997958,0.547880143,0.420327294,0.499343774,0.545177804,0.055642105,0.07557924,0.091224708,0.038883918,0.05035614,0.061013012,0.043015058,0.056897661,0.067740789,0.038815643,0.050306433,0.060948538,0.019841228,0.031779678,0.04104576,0.025651608,0.043385965,0.057111842,0.024002339,0.040005848,0.053319737,0.025690936,0.043336257,0.057145322
0.447459161,0.52096468,0.561701987,0.425192053,0.499984547,0.545275938,0.432463576,0.506757174,0.549116998,0.424796909,0.500571744,0.545172185,0.430195318,0.508587608,0.551438277,0.420017617,0.498502585,0.544923297,0.425442308,0.503750367,0.547649179,0.419704389,0.499035283,0.544901312,0.055753201,0.075689919,0.091342752,0.038988668,0.05041766,0.061070052,0.043122001,0.056978661,0.067811479,0.038919941,0.050368948,0.061003385,0.019851214,0.031774246,0.041035467,0.025668727,0.043401325,0.057143046,0.024014275,0.040007653,0.053334658,0.025708315,0.043352612,0.057174982
0.447133333,0.520808889,0.56146,0.42474,0.499691111,0.545004444,0.432131111,0.506533333,0.54894,0.424324444,0.500273333,0.544906667,0.429780464,0.508373507,0.551160864,0.419522989,0.498201244,0.544647921,0.425055101,0.503510594,0.547462326,0.419189641,0.498727617,0.544632686,0.055899111,0.075822074,0.091452148,0.03908237,0.05048,0.06112163,0.043223704,0.057056296,0.067868,0.039014074,0.050431852,0.06105363,0.019838667,0.031754963,0.041041481,0.02567363,0.043416889,0.057168444,0.024010815,0.04001037,0.053342667,0.02571437,0.043368741,0.057199704
0.447340045,0.521013423,0.561615213,0.425011186,0.499812081,0.545158837,0.432411633,0.506686801,0.549089485,0.424597315,0.500402685,0.545055928,0.429945503,0.508549941,0.551284588,0.419760912,0.498320086,0.544794614,0.425290596,0.503647245,0.547607921,0.419427923,0.498857369,0.544774614,0.055959582,0.075866219,0.09149918,0.039145116,0.050504996,0.061121999,0.043295451,0.057091723,0.067869799,0.039076957,0.05045563,0.061054139,0.019816406,0.031717524,0.040999553,0.025647278,0.043394482,0.057142282,0.023981357,0.039981506,0.053316779,0.025687994,0.043345414,0.057174348
0.447560811,0.521193694,0.561738739,0.425216216,0.500054054,0.545238739,0.432653153,0.506968468,0.549195946,0.424795045,0.500657658,0.545153153,0.430142441,0.508694898,0.551389634,0.419929716,0.498562943,0.544870288,0.425485048,0.503909505,0.54771865,0.41959088,0.499112532,0.544867818,0.055996697,0.075909009,0.091533183,0.039213213,0.050518318,0.061133183,0.043365465,0.057120721,0.067869369,0.039145495,0.050468168,0.061062613,0.019802102,0.031684535,0.04097027,0.025626877,0.043361111,0.057126577,0.023958709,0.039939039,0.053301351,0.025667868,0.043310811,0.057156607
0.447823129,0.521340136,0.561945578,0.425335601,0.50014966,0.545417234,0.432834467,0.507142857,0.549371882,0.424895692,0.50077551,0.54530839,0.43036561,0.508830522,0.551589148,0.420000922,0.498651747,0.545046331,0.425624571,0.504066863,0.547888594,0.419647677,0.499222393,0.545022733,0.056041119,0.075905669,0.091518216,0.039280423,0.050546334,0.061127286,0.043421013,0.057136508,0.067863039,0.039212245,0.050494936,0.061058957,0.019776266,0.031671504,0.040935147,0.025603477,0.043341345,0.057093424,0.023934845,0.039915042,0.053269388,0.025645654,0.043288889,0.057126379
0.44860274,0.522248858,0.562812785,0.426196347,0.501098174,0.546369863,0.43369863,0.508082192,0.550317352,0.425753425,0.501732877,0.546271689,0.431185876,0.509758988,0.552509718,0.420828785,0.499590626,0.546006597,0.426468532,0.505016485,0.548828584,0.420473121,0.500169608,0.545989874,0.055908067,0.075739726,0.091228463,0.039290107,0.050467884,0.060998326,0.043398782,0.057006088,0.067727245,0.039221461,0.050414916,0.060930137,0.019751294,0.03160137,0.04087519,0.02555449,0.043254947,0.056973364,0.02388965,0.039840183,0.053152664,0.025596956,0.043201826,0.057005327
0.449441379,0.523082759,0.563675862,0.427170115,0.501965517,0.547250575,0.434574713,0.508974713,0.551209195,0.426691954,0.502606897,0.547158621,0.432085837,0.510613069,0.553437067,0.421773858,0.500448435,0.546881053,0.427360584,0.505914603,0.549729831,0.421380779,0.501033067,0.546874273,0.055763065,0.075596782,0.090921992,0.03928705,0.050397548,0.060888429,0.043333946,0.056911877,0.067565364,0.039222989,0.050346054,0.060816552,0.01972751,0.031532414,0.040821916,0.025504521,0.043175326,0.056863755,0.023855326,0.03976,0.053057165,0.025548199,0.043121379,0.056895479
0.450430556,0.524069444,0.564613426,0.428296296,0.502981481,0.548273148,0.435569444,0.509990741,0.552155093,0.427826389,0.50362037,0.548152778,0.433123579,0.511642816,0.554438787,0.422872346,0.50145763,0.547895293,0.428338341,0.506940803,0.550683779,0.422489605,0.502038684,0.547859098,0.055595679,0.075348611,0.090585802,0.039259877,0.050316975,0.060745525,0.04328858,0.056783025,0.067391975,0.039196296,0.050265123,0.060672222,0.019687654,0.031468981,0.040757253,0.025439969,0.04308071,0.056733642,0.023799691,0.039673148,0.05294784,0.025483025,0.043027315,0.056771142
0.449829837,0.523543124,0.564118881,0.42758042,0.502319347,0.547643357,0.434874126,0.509391608,0.551582751,0.427081585,0.502962704,0.547519814,0.432442294,0.511046913,0.553903791,0.422118984,0.50078579,0.547264499,0.427593514,0.506321209,0.550108541,0.42170772,0.501370907,0.547225622,0.055761927,0.075549184,0.090775136,0.039376535,0.05041554,0.060846465,0.043421601,0.056908469,0.067516395,0.039313753,0.050363326,0.06077296,0.01969324,0.031472416,0.04077871,0.025459984,0.043128671,0.056806527,0.023815074,0.03970474,0.053000466,0.025504584,0.043074903,0.0568446
0.449300469,0.523,0.563633803,0.426910798,0.501746479,0.547068075,0.434276995,0.508868545,0.551032864,0.426399061,0.502392019,0.546946009,0.43183154,0.510449629,0.553370048,0.421409913,0.500201861,0.546686917,0.426941718,0.505774919,0.549551875,0.420985869,0.500791098,0.546651449,0.055912833,0.075714554,0.090964163,0.03949421,0.050506729,0.060942097,0.043544757,0.057027074,0.067638341,0.039431455,0.050454147,0.060867606,0.019701878,0.031494523,0.040802504,0.025479656,0.043168545,0.056873709,0.023831142,0.03972989,0.053052582,0.025525039,0.043114397,0.056911581
0.448484634,0.522295508,0.563066194,0.426101655,0.500976359,0.546335697,0.433416076,0.508156028,0.550449173,0.425567376,0.50165721,0.546205674,0.430921602,0.509683292,0.552737892,0.4205483,0.499420524,0.545958954,0.426026388,0.505044251,0.548965852,0.420102066,0.500045461,0.545915898,0.056092829,0.075915839,0.09119606,0.0396145,0.050616233,0.061053743,0.043685264,0.057157289,0.067759653,0.039552246,0.050560441,0.060979669,0.019715839,0.031523089,0.040816706,0.025500552,0.043226005,0.056956501,0.023850749,0.03977431,0.053105437,0.025547203,0.043168637,0.056995587
0.4482,0.522140476,0.562959524,0.425838095,0.500733333,0.546152381,0.433135714,0.507969048,0.55032381,0.425280952,0.50142619,0.546021429,0.430571973,0.509486902,0.552596683,0.420250599,0.499179481,0.5457548,0.425704014,0.504851125,0.548828197,0.419783256,0.499814745,0.545711437,0.056212222,0.07602381,0.091296032,0.039712698,0.05067746,0.061100952,0.043798889,0.057229683,0.067817937,0.039650635,0.050620952,0.061026349,0.019715397,0.031513651,0.040804127,0.025497937,0.043234762,0.056974444,0.023845238,0.039773333,0.053106984,0.025545873,0.043176349,0.05701381
0.448016787,0.522002398,0.562906475,0.425618705,0.50047482,0.545985612,0.432952038,0.50771223,0.550141487,0.425038369,0.501158273,0.545844125,0.430307156,0.509304376,0.552506748,0.419987351,0.498912454,0.545586487,0.425461156,0.504577547,0.548642785,0.419496452,0.499536301,0.545535288,0.056345643,0.076125659,0.091398881,0.03981279,0.050741807,0.061145324,0.043897202,0.057313349,0.067872262,0.039751239,0.050686331,0.061071143,0.019706155,0.031502478,0.040781135,0.025495763,0.043245564,0.056989129,0.023843165,0.039778417,0.053122622,0.025545004,0.043188169,0.057029736
0.447702899,0.521862319,0.562922705,0.425270531,0.500231884,0.545939614,0.432681159,0.507480676,0.550118357,0.424666667,0.500975845,0.545835749,0.429938773,0.509134009,0.552491517,0.41958669,0.498663027,0.545539334,0.42513901,0.504332901,0.54860293,0.419072634,0.499345072,0.545525243,0.056461192,0.076213527,0.091469887,0.039913849,0.050805153,0.061170048,0.043997907,0.057385668,0.067905153,0.039852818,0.050744444,0.061090499,0.019702093,0.03149694,0.040752979,0.025493076,0.043254589,0.056983736,0.023836232,0.039784541,0.053113366,0.025543639,0.043191948,0.057019807
0.44822871,0.522523114,0.563715328,0.425836983,0.500863747,0.546705596,0.433347932,0.508109489,0.550963504,0.42523601,0.501622871,0.546615572,0.43046544,0.509792617,0.553334438,0.420116694,0.499284711,0.546309245,0.425764066,0.504944782,0.549436955,0.419605339,0.499977034,0.546303964,0.056444444,0.076128467,0.09121395,0.039959611,0.050783455,0.061084185,0.044033252,0.05735296,0.067791565,0.039899108,0.050720357,0.061003082,0.019673642,0.031439092,0.040695215,0.025454015,0.04318751,0.056880616,0.023792214,0.039719708,0.053008597,0.025504298,0.043124412,0.056915653
0.448882353,0.523306373,0.564625,0.426534314,0.501737745,0.547642157,0.434083333,0.508879902,0.551852941,0.425928922,0.502495098,0.547553922,0.431102212,0.510594175,0.554267253,0.420770229,0.500147431,0.547243935,0.426448408,0.505724809,0.550325103,0.420256916,0.5008394,0.547244245,0.056428105,0.075987255,0.091001307,0.040002451,0.050739706,0.060977451,0.044064379,0.057261928,0.067666993,0.039941013,0.050675163,0.060893301,0.019639869,0.031377124,0.040602288,0.025411275,0.043098693,0.05675915,0.023748529,0.039653431,0.052900327,0.025461928,0.043036111,0.056794444
0.449590123,0.524012346,0.565367901,0.427330864,0.502390123,0.548409877,0.434785185,0.509617284,0.552688889,0.426698765,0.503162963,0.548330864,0.431795506,0.511322809,0.555041624,0.421522192,0.500794104,0.547999446,0.427120436,0.506450095,0.551152382,0.420982198,0.501500713,0.548008357,0.056356214,0.075855802,0.090781564,0.040028148,0.050717531,0.06089679,0.044061893,0.057227819,0.067546008,0.03996823,0.050649547,0.060810041,0.019603621,0.03132214,0.040539588,0.025355556,0.043028807,0.056651193,0.02370321,0.039573827,0.052794403,0.025407572,0.042965761,0.056685761
0.449828358,0.524119403,0.565412935,0.427425373,0.502450249,0.548393035,0.435042289,0.509833333,0.55271393,0.426773632,0.503206468,0.548328358,0.431976584,0.511413315,0.555074179,0.42157506,0.500855654,0.54796726,0.427326326,0.506650013,0.551165736,0.421015791,0.501543238,0.547991788,0.056424876,0.07586534,0.090823549,0.04011592,0.050754726,0.060923715,0.044148922,0.057254892,0.067587065,0.040056551,0.050688889,0.060834328,0.019580431,0.031313433,0.040521061,0.025334826,0.043009287,0.056646434,0.023672139,0.039540796,0.052775124,0.025387894,0.042947761,0.05667927
0.449954887,0.524245614,0.565578947,0.427659148,0.502508772,0.548536341,0.435368421,0.509957393,0.55287218,0.427030075,0.503250627,0.548458647,0.432072616,0.511504044,0.555217902,0.421769187,0.500908128,0.548106775,0.427592155,0.506760681,0.551317674,0.421228855,0.501577119,0.548119693,0.05647218,0.07592548,0.090859816,0.040200501,0.050793484,0.06093066,0.044234754,0.05728939,0.067600501,0.040139181,0.050729657,0.060842105,0.019572765,0.031284712,0.04048137,0.025309774,0.042990309,0.05662122,0.023641604,0.039516792,0.052744862,0.025362239,0.042930326,0.056655806
0.450237374,0.524409091,0.565613636,0.428126263,0.502739899,0.548671717,0.435712121,0.510237374,0.552967172,0.427512626,0.503512626,0.548598485,0.432316776,0.511648277,0.555224466,0.422183434,0.50112955,0.548233302,0.427880414,0.507024453,0.551398289,0.421659499,0.501830369,0.548254155,0.05650303,0.075940067,0.090924916,0.040268687,0.050816667,0.06093468,0.044299158,0.057297138,0.067624747,0.040205892,0.050751347,0.060844444,0.019549327,0.031266162,0.040449663,0.025265152,0.042956397,0.056592593,0.023604545,0.039482828,0.052716162,0.025317003,0.042892929,0.056626431
0.450938931,0.525058524,0.566155216,0.428992366,0.503468193,0.549277354,0.436618321,0.510982188,0.553585242,0.428399491,0.504239186,0.549211196,0.433012283,0.512323965,0.555765299,0.4229977,0.50184825,0.548840917,0.428743661,0.507750981,0.552002087,0.422491468,0.502549731,0.54887198,0.056453605,0.075824258,0.090843766,0.040312468,0.050794402,0.060880068,0.044317388,0.057267006,0.067564207,0.040248855,0.050729262,0.060785072,0.019515691,0.031217812,0.040382188,0.025209669,0.042877863,0.056505852,0.023549279,0.039402884,0.052631383,0.02526056,0.042814249,0.056539949
0.451779487,0.525702564,0.566733333,0.430005128,0.504225641,0.549984615,0.437497436,0.511712821,0.554261538,0.429384615,0.504974359,0.549928205,0.433837795,0.513007557,0.556343845,0.423961504,0.502594703,0.549548799,0.42958467,0.508474908,0.552674534,0.423431445,0.503274356,0.549587124,0.056409915,0.075662393,0.090746154,0.040354359,0.050769744,0.06081453,0.044334188,0.057225983,0.067488547,0.040287692,0.050706154,0.060718291,0.019475556,0.031186154,0.04031641,0.025149744,0.042796923,0.056408205,0.023499658,0.039328034,0.052543419,0.025202564,0.042735385,0.056441538
0.452589147,0.526540052,0.567524548,0.431129199,0.505116279,0.550808786,0.438320413,0.512687339,0.555180879,0.4305323,0.505875969,0.550728682,0.43464878,0.513845748,0.557119335,0.425041942,0.503465182,0.550359857,0.430363881,0.509436592,0.553579737,0.424536469,0.504155223,0.550376847,0.056329371,0.075535745,0.090641344,0.040386047,0.050730233,0.060729888,0.044347115,0.0571559,0.067381223,0.040315762,0.050667183,0.06063497,0.019435314,0.031115762,0.040206202,0.025072868,0.042705943,0.056291473,0.0234441,0.039230835,0.052416365,0.025125065,0.042642894,0.056328165
0.453992188,0.527973958,0.568888021,0.432364583,0.506513021,0.552244792,0.439611979,0.514169271,0.556690104,0.431763021,0.507283854,0.552164063,0.43608073,0.515320122,0.558681281,0.426398838,0.50486757,0.551802979,0.431762355,0.510908141,0.555118572,0.425889417,0.505567442,0.551820102,0.056119792,0.075259549,0.089866493,0.04005191,0.050545313,0.06048941,0.044043924,0.057005208,0.067024653,0.039981076,0.050481076,0.06039375,0.019378125,0.030995313,0.040195313,0.025059722,0.042595486,0.056128125,0.023418229,0.039094965,0.052276563,0.025112326,0.042531597,0.056165104
0.455501312,0.529456693,0.570328084,0.433703412,0.507963255,0.553824147,0.441007874,0.515713911,0.558293963,0.433097113,0.508742782,0.553734908,0.437608725,0.516841783,0.56029949,0.427850598,0.506316335,0.553384598,0.433256347,0.51244504,0.55675239,0.427337165,0.50702616,0.553396458,0.055923885,0.07496028,0.089120035,0.039729484,0.050348031,0.060237095,0.043752931,0.056844094,0.06664322,0.039658093,0.05028329,0.060133858,0.019314961,0.030872441,0.040164829,0.025041295,0.04248259,0.055946982,0.023386877,0.038952931,0.052127559,0.025094313,0.042417673,0.055987927
0.456992063,0.531026455,0.571743386,0.435042328,0.5095,0.555412698,0.442404762,0.517269841,0.559896825,0.434431217,0.510304233,0.555333333,0.439089533,0.518554092,0.561829482,0.42925075,0.507851731,0.554961793,0.434699402,0.514019212,0.558398337,0.428733243,0.508581514,0.554983795,0.055750794,0.074376367,0.088531041,0.039459612,0.050156085,0.059993474,0.043514991,0.056591534,0.066208113,0.039387654,0.050098236,0.059891534,0.019237566,0.030801058,0.040084656,0.025002998,0.042358377,0.055753968,0.02333545,0.038832451,0.051987831,0.025056437,0.042288713,0.055793122
